Device,Auth_Sweep,Intra_Distance,Mean_Inter_Distance,Min_Inter_Distance,Max_Inter_Distance,Separation_Ratio
106,5,4.593745668290848,42.27989449487319,6.521411706400631,126.6783070099224,9.20379521545561
107,2,1.1910565613434287,61.63748068320372,6.7401339376054015,163.9268467161643,51.750254493521616
107,3,1.9140693560545912,61.006696987822366,6.567398127079021,163.1986781823143,31.872772256719976
107,4,2.516822011922862,60.50820415918918,6.50036179137653,162.6140214386161,24.04151093407895
107,5,2.9912669208083256,60.12539941259827,6.477676911374786,162.15245031890015,20.100312276828692
108,2,0.7063208177697279,62.85919466074195,7.662439742165184,165.04884956640686,88.99524435549431
108,3,1.010785959629202,62.49353161269765,7.573701691997923,164.62991486569993,61.82667101683541
108,4,1.250581149604077,62.285045918537165,7.396354673321857,164.3948275088247,49.8048810668602
108,5,1.5574667639721036,62.01599025535343,7.2010250360112735,164.07535031991367,39.81849968920379
109,2,0.9329738470041694,44.76436653809192,7.971584695711301,135.76103055114203,47.980301057773225
109,3,1.6065408202088753,44.567593754915066,8.127503473738486,135.1009422144172,27.74133897930287
109,4,2.150939489265822,44.42288988623517,8.291021213462106,134.60053395579638,20.65278446994813
109,5,2.582861693281764,44.29113890046941,8.332639806614365,134.17845891136292,17.14808765958837
11,2,0.7505838494227396,89.58739883504371,8.866465655110767,166.0499369856387,119.3569482082172
11,3,0.5995444958740652,89.05610073266995,8.939076976067875,165.51073234729733,148.5395994127853
11,4,1.772630728204199,87.57967160630281,9.243937095806771,163.9871833454083,49.40660777158092
11,5,1.9946444778109989,87.30871822767736,9.316750979468983,163.709540175138,43.771568698687446
110,2,0.9266329731912474,51.10719029064907,7.030393528746864,149.58424102162084,55.15364898262107
110,3,1.6215960931728433,50.673684399190215,7.356891833016365,148.8938750751447,31.249263796355457
110,4,2.2448864509927073,50.30398402255374,7.1226162820841985,148.29452685095848,22.408253110631218
110,5,2.4815526103964283,50.17545477233125,7.067719681184172,148.07789760328367,20.219379738284864
111,2,1.1073235073961767,60.39824900721897,7.074317428086561,162.29666146769165,54.544356783140344
111,3,2.0335300618209757,59.66567017261698,7.561376145307179,161.3923601751062,29.34093328611947
111,4,2.6333848564393425,59.21267804771753,7.726939246965598,160.82393616338737,22.485387078182878
111,5,3.049627125829701,58.869686317497276,7.5529072988504335,160.40329392845402,19.303896409447713
112,2,0.7124976090091875,63.425020695930876,7.8680194744257,165.70654551614948,89.01787038128056
112,3,1.0331860858504016,63.13414963699339,7.833993147770437,165.35835909876405,61.10627106826145
112,4,1.2428326629643622,62.952833457128534,7.845270076599195,165.13571163536503,50.65270235209989
112,5,1.4650611147621058,62.765084556648674,7.7893427365967485,164.91829558503392,42.84127364777382
113,2,0.6523239257096622,61.91473906659248,6.556177273003176,163.97723547345777,94.9140996937902
113,3,0.9298774794680348,61.636739417624874,6.5490007902896,163.6661811429124,66.28479570237374
113,4,1.120191124012932,61.4596852857937,6.641568720713359,163.44308044379767,54.865355937627136
113,5,1.1161056632701944,61.48986610071205,6.647135787160502,163.48621022863588,55.093229586896086
114,2,0.9285252572540934,48.874558823608936,9.09502507090055,144.3741712967057,52.63675695993126
114,3,1.6552968697327282,48.56975036589073,9.174392409943094,143.72100119534412,29.34201771330169
114,4,1.868425744771354,48.45057672115492,9.223079956530157,143.47618008799114,25.93122932363132
114,5,2.2768111654589327,48.25523378139721,9.30375487770731,143.07326286837664,21.194218607816914
115,2,1.108772134307441,45.73216135730229,6.9521660578988005,137.22125947911098,41.245770460681456
115,3,1.496298179217409,45.607840890558904,6.919877225052486,136.85830567836214,30.480449163954834
115,4,1.9579858900043385,45.47169870171618,6.926097108577339,136.44332186456225,23.223711009162745
115,5,2.5758971268606667,45.29397165985614,6.949057270565647,135.8964736966529,17.583765675929683
116,2,1.4781874365940504,47.262112821434,6.650816361455063,142.6007774235078,31.97301731274507
116,3,2.8668287021313708,46.64197683781091,6.647213210444168,141.25232721328976,16.269537360372848
116,4,3.728861656688293,46.273929590571605,6.7768708445309755,140.43441799324896,12.409666468444989
116,5,4.300172844751663,46.04709582721412,6.843033343911228,139.90852144901763,10.708196480132742
117,2,1.3968340219178177,66.11976273938359,8.787056196487038,167.91290652058586,47.33544660893094
117,3,2.2710442629647054,65.35218206899185,8.897050310706108,167.055881667487,28.776269510448024
117,4,2.982783209002371,64.75291222441899,9.069796972483466,166.3938601845283,21.708889808652074
117,5,3.3590140089259797,64.43148631097438,9.213814780808788,166.02884771718226,19.181666390179544
118,2,0.46469203570979933,69.906128056507,9.834003332613413,172.67147650950469,150.43538769794964
118,3,0.5704490426004262,69.70898961672488,9.683968702254193,172.45641750121956,122.20020227740281
118,4,0.5860380141720719,69.71180450054464,9.679293407739802,172.46128020393255,118.95440504740343
118,5,0.589614281471574,69.70468960055786,9.683654111512457,172.4541507423148,118.22082776621163
119,2,1.4231277117894858,57.34450947347961,7.820358435992486,158.1442853048513,40.29470341662153
119,3,2.10507768717362,56.7954604322805,7.703255382518592,157.4809465923596,26.98022049662911
119,4,2.611868626347411,56.4061974022279,7.717923242607388,156.9899114511892,21.596108095661965
119,5,3.138180350057068,56.027942193883064,7.8086274789488765,156.4868432844609,17.85363993319498
12,2,0.5392268744799258,53.6891060120794,7.252523842417484,121.58343243130075,99.56681975132143
12,3,2.3177177673789133,54.20400297418934,7.982655907963447,122.5150714877157,23.386800370271214
12,4,3.0507470381164836,55.34667405062711,8.046250060949388,124.62736075617504,18.14200691755086
12,5,3.7584228525194563,55.68670022936215,8.31512486868862,125.19346150869833,14.816507419825722
120,2,0.6317430981228127,60.96159359608208,7.587838215281753,163.20277501291378,96.49744146354972
120,3,0.8973207626776074,60.69110365415026,7.679398449669514,162.8865862386884,67.63590624682392
120,4,1.1694482518360556,60.4565410842948,7.815821346035782,162.59279803224086,51.69663597547864
120,5,1.409020375643471,60.25451031344428,7.711244531658741,162.34360469062932,42.763405645069696
121,2,1.1208766871058229,52.018777323551106,5.982995927942768,150.6682521633481,46.40900953500684
121,3,1.9359933215866363,51.52227738427683,5.637560597882236,149.88606187235675,26.612838248803232
121,4,2.778352170234113,51.03215343577494,5.327972568799891,149.107787303076,18.3677770582255
121,5,2.9907214495365677,50.88321559861308,5.213338984827936,148.86296422058862,17.013692611313182
122,2,1.8371954312656888,57.08387682499644,6.477188463014404,158.30212384357066,31.071205350732832
122,3,3.1883118950157687,56.12193773195293,6.756594994425102,157.02533126093167,17.60239882542965
122,4,4.061686921163778,55.50813812078607,7.032500465120053,156.19579131659333,13.666276860211271
122,5,4.695705887064408,55.08128229914929,6.790619292314048,155.60359271974755,11.73013887722061
123,2,2.3359461194187006,50.849998027550335,6.396776366863958,148.6740070210781,21.768480611410478
123,3,3.9075369044304735,50.06699977607325,6.092913738619378,147.2354252596953,12.81293072144158
123,4,5.228496756869855,49.443374609905234,6.1419250764366735,146.01957016557634,9.456518157035317
123,5,6.2917854476564905,48.96293156254009,6.404302417925305,145.04036842432964,7.782040867740805
124,2,1.5895213222082762,49.550729184977435,7.39202698918947,146.4614776092876,31.173365327622268
124,3,2.8150764729292597,48.980295509343804,7.335111743496297,145.34816099062462,17.39927700237004
124,4,3.653421464574937,48.578411191469726,7.311223160660049,144.5698092806803,13.296689563341896
124,5,3.9630738027189985,48.37948066894157,7.19019029194795,144.1752954888289,12.207564873930323
125,2,2.1614987655634885,44.841479638711476,5.748871338503202,136.6191801988567,20.745549405653307
125,3,3.065677834763442,44.54643527002944,5.729076784607982,135.74432804500208,14.530696806946066
125,4,3.820344895528315,44.32583486270534,5.835088412153108,135.04131908679986,11.602574102291827
125,5,4.136991176620829,44.22472134091218,5.926473352736323,134.71667487818425,10.690069025028732
126,2,1.8200536943533372,51.56878207998006,5.795006552374544,150.15989420151365,28.333659581931066
126,3,3.124192261637013,50.83853507791935,5.959016155996951,148.95088344528355,16.27253723769088
126,4,4.357450367324109,50.16754884315945,5.651870857322417,147.78979302678295,11.513051096170399
126,5,5.013575515674401,49.83334753684532,5.520288644420503,147.1953992216716,9.93968222512056
127,2,2.162894491776098,47.63870966456724,8.2386003585241,142.98690797246888,22.025443046550762
127,3,3.6528970428435583,47.021308632733266,8.397072595022241,141.5957401595343,12.872333370613342
127,4,4.654939788927121,46.65796913763535,8.680321108592407,140.70133493022863,10.02332385660265
127,5,5.268724734437095,46.42324046085875,8.873957447292769,140.1206545905961,8.811096178420412
128,2,1.5622694658963183,52.62848932107691,7.873892148209208,151.70606286006185,33.68720322137924
128,3,2.6460662234078245,51.99498325370767,8.080356029889685,150.66695469900722,19.64991752558824
128,4,3.0772653348074916,51.74711411919526,8.196223172452907,150.26380185880993,16.815941532800277
128,5,3.282124978015192,51.63173470836982,8.273880156904784,150.0635349145832,15.731190889105418
129,2,1.4116345710621998,59.20497501017138,7.385712871255948,160.7853303656366,41.94072304861075
129,3,2.423748873602906,58.40936485204975,7.3230981121108245,159.7946785744095,24.098769161772303
129,4,3.149847378145024,57.86025709409773,7.341116541710789,159.12059185981906,18.36922554148638
129,5,3.6521624997908897,57.48544611601825,7.3851783685607595,158.64689117085462,15.740111772657585
13,2,0.42881866518974143,41.450753916348084,7.098237670851831,119.93934800224754,96.66266026778608
13,3,0.5973864503066075,41.43585189402173,6.988219630107192,119.74195432141053,69.36188656293758
13,4,0.6620062546588482,41.439712904491834,6.97492422601383,119.70019446742464,62.59716126077291
13,5,0.6651056042254637,41.440772154421865,6.974263780165655,119.69864684806328,62.30705510234031
130,2,1.0574463606297577,48.23682362279699,7.573949810130592,143.26408813581034,45.61633096728088
130,3,1.6971126676611163,47.96532008533562,7.561114046735253,142.6489713011223,28.262896575281758
130,4,2.001067199194912,47.83091003718621,7.57840005862449,142.35539197742182,23.902700427753242
130,5,2.135747372134063,47.782813642078736,7.576243500590017,142.23019751179842,22.37287707422289
131,2,0.496548425718152,45.071279315657314,9.054792954918756,132.47691369941097,90.76914974159826
131,3,0.9107205480201733,44.93838894166883,9.00223209153049,132.02594265119336,49.343773505410866
131,4,0.8926306875709866,44.932037447632155,9.004537659026523,132.00228185222429,50.336648257673126
131,5,0.9272044321770033,44.9243057610601,8.989935618446466,131.96888761269534,48.45134871828412
132,2,0.8460590362057967,45.3629827761637,7.25188058723707,138.11479702922256,53.61680485492916
132,3,1.3286499586768883,45.19342736931841,7.306594446126531,137.64230729855947,34.014547423896346
132,4,1.7378775398276793,45.04207728638504,7.376638370121152,137.22347607759187,25.917865899614863
132,5,2.157926012757764,44.90466622119124,7.453364572148074,136.82899851460843,20.809177769590285
133,2,0.8391666966454764,45.7419081323568,6.6244823773160935,137.6487398500612,54.508726061365806
133,3,1.1972150804667105,45.61076185407169,6.558420946325032,137.27415880218368,38.09738301602199
133,4,1.5197557494138763,45.500985100941215,6.5179659900015725,136.9613623622719,29.93966946273628
133,5,1.5422486559558322,45.50337167324642,6.507834661594311,136.9646066964059,29.504562187476434
134,2,0.5658665404098473,49.11277622500936,6.555587762712806,145.51731714109246,86.79215300752064
134,3,0.8190424586938961,48.94122023053997,6.648148761842417,145.1886794856385,59.75419114540562
134,4,0.9967343505180872,48.83789086926131,6.701807812827351,144.9855737520231,48.99790034716584
134,5,1.1635459137763737,48.74805304048198,6.775324820195356,144.8012539971073,41.89611432118347
135,2,1.0595456109747572,80.30636509860152,21.206400854053218,180.8739843003988,75.79321126797876
135,3,1.6203537532819738,79.7588474971064,20.983658918015887,180.2613840122201,49.223107511755614
135,4,2.125535793832635,79.31270693559173,20.818985776062284,179.75845886607786,37.314218275025034
135,5,2.43629592590645,79.09094260278366,20.755972631016075,179.50529189119257,32.46360240442507
136,2,0.6489330669306786,53.43872956561697,8.338316585981513,152.6529450375743,82.34859874668629
136,3,0.9874953232014522,53.18756360342122,8.280895874899915,152.2565234346427,53.861078442758355
136,4,1.2691308475058554,53.00521543473031,8.270782316094358,151.96807716217333,41.76497255680805
136,5,1.402555662067868,52.92491485797788,8.26497421802563,151.8367167450273,37.734626804473045
137,2,0.5739040294399149,42.00030723791535,8.429910055924756,124.87393958918662,73.183501685934
137,3,0.8840377244878377,41.93412647642217,8.452040951515153,124.50145132635927,47.43476985257475
137,4,0.9762500780721789,41.91914357187417,8.47505477779289,124.39459758427884,42.938939605785606
137,5,1.2100843146496154,41.90529028679357,8.479546088848013,124.15416419689453,34.630057949827105
138,2,0.7627667847293605,47.32119547259068,7.4915518534905745,141.4143231712815,62.038877150362644
138,3,1.0787773771642561,47.16463234245852,7.389256101050385,141.0477701090916,43.72044956044038
138,4,1.3659306678285845,47.03577096888435,7.314787372910331,140.74127549706364,34.43496198771739
138,5,1.5428135128067435,46.959553478023714,7.294807167212212,140.5634083300796,30.43760816446122
139,2,0.9333552391481036,48.3593437887764,6.9423031908139174,144.45740422884356,51.81236601274291
139,3,1.4654504805897788,48.076984764733666,6.9638217343696,143.90865214606032,32.80696623560774
139,4,2.0199927827487203,47.817842080077966,6.791846722830649,143.36824276059627,23.672283510977028
139,5,2.360357837566332,47.656242281961006,6.715033184985049,143.03736106738285,20.190261544916762
14,2,0.19756057744952715,41.68558346554731,8.41685948112094,114.41046271800464,211.00151605996393
14,3,0.6333940241583982,41.67731845506159,8.481378919734125,114.91574720445726,65.79998580258018
14,4,0.8625221471299488,41.67514241967969,8.46339022939629,115.1196280272077,48.31776444834083
14,5,1.2202453340651644,41.68660438030788,8.459371627650436,115.47068039228023,34.16247772061296
140,2,0.7773237282145383,46.02912932818988,7.564890583281081,138.88425105743065,59.21487671779556
140,3,1.156204692489184,45.87354751482746,7.829935123655195,138.4510877212472,39.6759738271836
140,4,1.5858792713958683,45.743218724443345,8.055858772023516,138.08681092680038,28.844073607028157
140,5,1.8981385719419872,45.62994263900153,8.161546677291872,137.7678487005142,24.039310445034786
15,2,1.0491501280715825,42.80965042021249,9.344836898441674,99.23499463402884,40.80412218112069
15,3,1.0678807042767722,43.0002182419975,9.24883901830894,98.37098839371336,40.26687406853267
15,4,1.100996445799327,43.01336087948281,9.239570021205534,98.30435528685985,39.06766516178744
15,5,2.4581901297795437,43.24561980351496,8.876541004197154,96.74001104038405,17.592463293906686
151,2,0.9707087032558759,83.83868316401704,11.784118511134054,158.69030502344236,86.3685284979176
151,3,3.17833831365948,81.7727078648753,11.597069674781952,156.47852511705483,25.72813197895299
151,4,5.158427406031094,79.95318960931654,11.306695042095432,154.5156842910284,15.499527891163527
151,5,6.603368032773905,78.65285069381407,11.269309943734848,153.12882828833082,11.911020283033329
152,2,1.3770488208823897,54.12737679100233,10.126233219716767,121.43535990297073,39.306795501448136
152,3,0.2642904450332126,53.51400428440932,9.21700789501112,120.39647727536637,202.4817895057329
152,4,0.3207733821443262,53.586082875823294,9.316435693831725,120.52897836537109,167.05276743063902
152,5,1.1634427964384426,54.04375904447644,9.87372562827002,121.32984897387924,46.45158210218895
153,2,2.548344294832737,42.03295069189355,7.518720166628203,101.24183529926727,16.49421964378256
153,3,4.0080017800965395,41.696916253290446,7.876218820266561,103.48123053390202,10.403417572397368
153,4,3.1459063595115073,41.65666081360601,6.8917355635809905,103.72710477953014,13.241545017779536
153,5,1.3121611318168356,41.912572598937125,7.494962355134717,102.04658694682522,31.94163526356559
154,2,1.6253784062165968,45.02212953752855,9.704943696645968,94.46340812360344,27.699475450355024
154,3,0.3717411198396244,44.66206298817479,9.251028359655512,93.2205379459834,120.14291506415441
154,4,1.9848936932676768,44.12277286182706,8.923640264726222,94.32654305136059,22.2292875377603
154,5,3.6766929335265184,43.72845491020122,8.870734100655987,95.85324756680026,11.893420413905671
155,2,2.3393191755482436,76.22101822637394,11.131845537777586,151.04632552592773,32.58256449023683
155,3,1.8337045655669753,75.71542460586758,11.042070111962929,150.47119041910818,41.29096126755131
155,4,1.5613916291914047,76.25577479473611,11.326629714669531,151.0690086742678,48.83833938948627
155,5,1.870307520214809,75.922917666877,10.975164683254723,150.77036259644518,40.59381488891139
156,2,0.8739131197459202,49.696037023752034,7.725127305555292,112.772968469525,56.866106403734385
156,3,1.0187343532119375,49.868539101521975,7.628066151065701,113.17970287357673,48.95146458424445
156,4,1.03275165701887,49.88414733780368,7.526087625008255,113.26174654857786,48.30217072590039
156,5,1.3662416965381088,50.06180771322292,7.461754532727746,113.67842028921496,36.64198470420983
157,2,4.422558449353138,60.40364028508853,7.570777846196258,132.21180894307722,13.658076165696047
157,3,5.23215141606347,60.96652039038398,7.274876065522135,133.02051776929457,11.652285154952702
157,4,4.359253817025241,60.35942937525303,7.518922894767393,132.15090729375987,13.846275479774565
157,5,3.510858444036116,59.79230481608434,7.687622304254845,131.3380109055656,17.030679418974167
158,2,1.2144291338367164,41.744260905343104,8.737722105219591,108.34724930511672,34.3735664754071
158,3,2.017735010116197,41.81632269053501,8.607339576148162,107.62516833785247,20.72438762951485
158,4,1.925659822514526,41.79774812911204,8.628449383905506,107.68489827139146,21.70567585373194
158,5,2.420571308172606,41.8532518628428,8.56686657317909,107.28274143246958,17.290650165366593
159,2,0.2237939717605735,43.155984089101544,8.468745573188087,92.2254722940137,192.8380010471956
159,3,0.3850726252736717,43.10526494444138,8.360336379094385,92.34896568559103,111.94060807204959
159,4,0.4982373041685578,43.22562926803448,8.695672610588247,92.49848962469572,86.75710959177756
159,5,0.7309802993761708,43.29829440979694,8.836418551584641,92.85850997863973,59.23318843806932
16,2,2.128165394215639,108.55911911111428,21.487008059858923,183.68588736737735,51.01065870917353
16,3,2.0816900142685992,108.46527045797477,21.37071816200365,183.59534870048,52.104429186609565
16,4,2.038797169544944,108.43975670407936,21.367696806612138,183.56556220768684,53.18810413907033
16,5,2.9318541850254896,109.2870066656153,21.853841600813457,184.44415123269667,37.27573044083973
160,2,0.8154138340021104,58.93730298346794,7.0207289090987075,130.4158041749396,72.27900705511617
160,3,0.9107083926491346,59.05108727103726,7.015046704467965,130.59228711963462,64.840828413645
160,4,1.1876686912833687,59.27530809948399,7.046307329346956,130.9223745373225,49.908958647670346
160,5,1.540362791051043,59.50119141862993,7.0813754518619785,131.24780703330524,38.628037094917
161,2,1.0453561844970773,91.08871379811912,8.447884235716097,167.19608400905665,87.1365322916961
161,3,0.9322421172318456,90.96626563069043,8.51531196984575,167.07253252357748,97.57793922143513
161,4,1.108436330676575,91.11437698906246,8.433526218143328,167.23167758843678,82.20082078276813
161,5,0.789459416651912,90.79992988733697,8.57776447672108,166.9098901768513,115.01532165170082
162,2,2.557535557167133,49.712587441864606,8.436948647969256,112.76038782418837,19.43769153401413
162,3,4.017814656924559,52.60706452723818,7.587459898067827,119.01612687658657,13.093452259087481
162,4,4.572526733893073,52.88676894857474,7.492928139702756,119.54731536900917,11.566202213952863
162,5,4.775273604305674,52.98930648651159,7.455437551249336,119.74312882187675,11.09660110946674
163,2,3.1541093500038615,60.324669503117384,7.546933583740583,131.83178334106438,19.125738082538625
163,3,3.0611928490349545,60.388030275975176,7.544362923808427,131.91890274401229,19.72696038988298
163,4,2.8574941063318153,60.51076545176911,7.433910491863069,132.1149953613636,21.176164495291136
163,5,2.1647296983340603,60.9043331133649,7.118170831099549,132.72781524706986,28.134844215833233
164,2,1.9156797997499637,42.30203503539189,8.31045713423025,122.74448521535237,22.081996594677893
164,3,2.542962503549651,42.38352705285861,8.551459868971435,123.34756916370502,16.666988532873265
164,4,2.342147482668002,42.35401164893246,8.477784695527125,123.15616363764998,18.083409256470816
164,5,2.725520732854033,42.40920916689318,8.653164464275257,123.49970700313906,15.56003904137758
165,2,0.4098502673492512,65.24868270956546,8.876626861904144,137.85642718979247,159.2012652317037
165,3,0.3538987826961058,65.11386922884857,8.8028722349291,137.71032370483573,183.99008578919367
165,4,1.0597227903508821,65.81956881717215,9.03222033085207,138.59293838760425,62.11017522259482
165,5,1.0554351502530195,65.82267992485967,9.066180745391828,138.59043596066974,62.36544167154712
166,2,1.29247416458999,63.34284169298438,6.633894412311473,135.34485665134883,49.00898055706108
166,3,1.5389284731864161,63.53008558401516,6.49951391729712,135.6128340509599,41.282025953846436
166,4,1.001426159760663,63.0349454717475,6.842409152598315,134.92804851920334,62.94517496663045
166,5,0.6818253798634293,62.54251626325275,7.220416449129073,134.25771499354988,91.72805412215598
167,2,10.920859654758903,53.702937669870984,6.889145533436203,121.33129822757489,4.9174643131041975
167,3,13.032520356382813,54.86281030747413,7.582820547565317,123.60093881463037,4.209685368993699
167,4,13.312539124875936,55.024392060877105,7.7262365611760275,123.90945294939795,4.133275515917564
167,5,13.82042118757694,55.30496086936275,7.923008177072684,124.42667341972538,4.001684180150679
168,2,4.030149872133738,65.96353658341718,7.077511857521091,140.0383915368957,16.36751448769771
168,3,8.292553153658256,62.91393832498911,6.775444446610291,135.95728313760003,7.586799515583046
168,4,8.80110400190993,62.508100348008476,6.598104516362142,135.41116559173793,7.102302195658697
168,5,9.171937822041107,62.28668868280054,6.561906688006029,135.08339642269883,6.791006417990446
169,2,0.2451326166421654,64.58342762163387,8.130619110664341,138.13884765180768,263.46320563810593
169,3,0.30530589123208746,64.53800439323936,8.125933884566226,138.07480089684447,211.38800178047939
169,4,1.4437992241159376,63.714435505558846,8.225854091431959,136.93457462400625,44.12970584831503
169,5,1.6624921102896277,63.53891435806442,8.118923972174336,136.70924306192907,38.219077000494366
17,2,2.0191696737515143,63.71600932588322,8.524213326108898,136.7966387424023,31.555549708681305
17,3,2.2128234278022325,63.83897577476074,8.462857788710982,136.9656976377648,28.849556943488164
17,4,2.389063172129131,63.97156543779572,8.39323511352809,137.14116063599258,26.776841197135823
17,5,2.389063172129131,63.97156543779572,8.39323511352809,137.14116063599258,26.776841197135823
170,2,1.549251846294321,62.35160563242769,8.375301853185677,134.99818195493296,40.24626814491444
170,3,3.3930725920220213,61.01126622287919,8.204868415792594,133.16387640958388,17.98112607037084
170,4,3.8810941062079123,60.67738358202245,7.925185067597656,132.7108702990107,15.634092285633182
170,5,4.695575929968031,60.11992267218229,7.425849015459632,131.90365498862124,12.803524730683325
171,2,1.241910875795929,58.56328284055543,8.284764209375625,129.22847962473062,47.15578509727192
171,3,2.0433611645896836,59.06760335569972,8.378624298306084,130.0355630712696,28.907079223309978
171,4,2.5972153953474035,59.3982075933758,8.4978453351964,130.5696377245411,22.86995813711905
171,5,2.8959225216161326,59.58919648182175,8.577508825276619,130.86711116903567,20.576930436245718
172,2,0.4279082133756617,46.993997387794174,7.488226625616089,105.23629899282602,109.82260872920412
172,3,0.6248823618765579,47.050679036906125,7.572491958253243,105.39654343704511,75.2952574027816
172,4,1.763461980733844,46.5383195703298,7.376965106674056,103.85712916852083,26.39031621598117
172,5,2.372828294018242,46.372486690275785,7.419933926594315,103.33740068900822,19.54312775675626
173,2,0.6329485380688068,54.684914117748264,10.446225687870983,121.5139622429499,86.3970922827736
173,3,1.0759343254546136,54.96469542652902,10.581675552750747,121.99852294595874,51.08554826750169
173,4,1.0477492629101368,54.90105862436709,10.596230454061772,121.88315853415119,52.39904244636573
173,5,0.8092327674942325,54.79036146930935,10.536785713467742,121.68228709449399,67.70655241989361
174,2,1.458750036043523,50.35854860103868,6.616389729364791,114.2334613112006,34.521711747412134
174,3,0.7695021179556188,50.686341779467824,6.6400682802825015,114.94492968991487,65.86900794430443
174,4,1.1466979825173707,50.49501447467535,6.596539638714993,114.51995059243302,44.03514683393015
174,5,2.0549301495460495,50.08429857244952,6.5924556092289786,113.61774226175329,24.372749769517007
175,2,1.9353089396445646,48.59498455217791,6.910666950705588,109.46962912338643,25.109677997976902
175,3,1.874506264950875,48.641455295120416,6.915521996317448,109.56154975805202,25.948942366914807
175,4,1.566492624325649,48.726839928966214,6.965797245742865,109.83041155006218,31.10569361211352
175,5,0.4433844732589993,49.15657851485438,7.326997875782716,111.05362813707949,110.86670907727725
176,2,1.5347503489828556,44.55000092201611,9.583713872891922,97.15632393617352,29.027522724634707
176,3,2.5707688608730477,44.33378759522859,9.346290199255067,96.14595156380531,17.245341694281752
176,4,2.2757000499911095,44.38656975616141,9.373684388366723,96.40411911265406,19.504578189594465
176,5,3.229365010774823,44.18650632687554,9.141591115257519,95.4972768510933,13.682722777579926
177,2,1.5337310723693225,40.82433073088712,7.405533099839512,113.20702839955001,26.617658858306047
177,3,4.771077590047199,40.91340214961093,7.53556919542645,116.173620575972,8.575295893155499
177,4,4.768049277933575,40.88882805674235,7.522787202570739,116.25623825086502,8.575588377456382
177,5,4.537078115232703,40.885919932074174,7.42192238995252,115.96904551486058,9.01150890585054
178,2,0.8988372217338626,72.37537670033572,8.316665287136885,147.54560592307482,80.52111566487201
178,3,1.6423010784638876,71.70496520777522,8.148526093583115,146.78836635883536,43.66127850213133
178,4,2.2689992795318656,71.19835300941409,7.928464308690591,146.22988840884233,31.378746277220547
178,5,0.6556331777720618,72.57911712996172,8.260965179718143,147.77626536989547,110.70079807368546
179,2,2.8254813970714454,70.19445632920412,9.336521558672844,144.7432861400387,24.843361613891933
179,3,2.807771998532434,69.64208764158955,9.494956130744173,144.05322140376134,24.803327132672027
179,4,2.7353143418203016,69.77221791737841,9.437291752319382,144.21155799883746,25.50793398606865
179,5,2.7838548955881466,69.76748778704041,9.458266953820727,144.20925651677018,25.061466977676623
18,2,1.0467329477191603,41.83990089352145,6.6247770425234025,117.05479243784573,39.971895969236456
18,3,1.3311209590883695,41.84393323856753,6.590597341421751,116.7845808945942,31.435109362918936
18,4,1.6787790599935077,41.84164069248778,6.6194050297324045,116.46067799077618,24.923851768445978
18,5,0.9456090832008396,41.88791886876355,6.86555488918588,118.69720628549605,44.29728856241751
180,2,2.346720294662837,42.00780783065424,8.004559428413591,116.68657030659395,17.900645316438624
180,3,2.7703200722900125,42.013263767619556,7.856444099308978,117.13233090592446,15.165490816819403
180,4,3.294153918200635,41.99035234103788,7.7734266351650145,117.53267699377881,12.746930852734698
180,5,2.889418683093248,42.01584117299934,7.832461397563272,117.2004061685728,14.541278241686587
181,2,0.6537708252622965,41.91411337409839,7.6620082016300115,119.34021922046871,64.1113232854479
181,3,0.5011340810177686,41.859977448999835,7.816118082517249,118.48297619485696,83.53049253541127
181,4,0.6083232276330078,41.884375175118166,7.64574726378992,119.15415358583101,68.85217033314511
181,5,1.4482787614382973,41.984568377966376,7.613927970204213,120.1008375579897,28.989286597269643
182,2,1.766782832385891,46.42732143391121,7.352695446078463,101.49772554358846,26.277887876257072
182,3,2.7351415511059685,46.30623119661752,7.49525032830713,100.69449229726841,16.930104041084206
182,4,3.8424386133440174,46.12413733270942,7.584602896635639,99.7191055991964,12.003870940837114
182,5,3.813831236137304,46.08691687261985,7.532510294024651,99.68446562709637,12.084152102769954
183,2,0.2437165634792108,42.174566833506425,8.70757154210865,113.03508394942136,173.04759471806682
183,3,0.3173057889524861,42.16195917414612,8.667298092633512,113.01503983189666,132.8748460108021
183,4,0.4164121667476752,42.13563380212356,8.613046746446516,112.96771229740195,101.18732389436255
183,5,1.2105348097562356,42.20987502885564,8.937567718951387,111.9831937345465,34.86878224399643
184,2,1.5803526016807274,63.73659056412797,7.87684602940156,137.21766905404442,40.33061361941447
184,3,1.328399628350936,63.93671774405429,7.78455911471822,137.47076526830696,48.13063471127167
184,4,2.010305625414983,63.48746637067818,7.891690624113771,136.86462669488571,31.581002038813164
184,5,2.963885137502379,62.736389921342926,7.428096632134027,135.87711273978917,21.16694365644024
185,2,0.290388948945376,62.77668603432097,7.292956899353835,135.78234794912404,216.18138052600568
185,3,0.5173583960260651,62.607959599698404,7.163772984480035,135.54483656053827,121.01467545603991
185,4,0.988023998940548,62.24243886435067,6.9650195880961006,135.05474501986114,62.99688904431871
185,5,2.3418160285894185,61.29819547953627,6.5320274405944465,133.7482976560314,26.175495627939647
186,2,2.573732994385211,59.49210782109377,6.622572323942467,131.37299296253977,23.11510468247062
186,3,3.222554120722827,59.90544931095757,6.5004318791612565,131.9682145983144,18.5894315132949
