Device,N_Sweeps,Mean_Intra_Distance,Std_Intra_Distance,Max_Intra_Distance,First_Last_Distance,Drift_Per_Sweep
285,5,1.0048282711898833,0.4164705351201705,1.6820102351957311,1.1681160171175955,0.2920290042793989
286,5,2.09696975333508,1.6337547921515634,4.689446890312418,4.689446890312416,1.172361722578104
287,5,1.3027230236087655,0.5456427702776914,2.300224903177292,2.300224903177295,0.5750562257943238
288,5,2.047265757445009,1.2607359320031808,3.4522223298978276,3.0870945640586966,0.7717736410146742
289,5,1.3406734976090093,0.8772681989432312,2.8257539938155927,2.5003326723653263,0.6250831680913316
29,5,1.040668004959217,0.5009249948447593,2.0988133838010645,0.8365979848414009,0.20914949621035023
290,5,3.269986111266686,2.007320447345157,6.523358419383969,6.523358419383977,1.6308396048459943
291,5,0.9206849160236091,0.31419387179539904,1.2963583990246335,1.296358399024634,0.3240895997561585
292,5,1.1602854218321068,0.6882035911734677,2.3163058550648294,0.8138216129030232,0.2034554032257558
293,5,0.3689681524731116,0.17679907260710892,0.6522883249306153,0.47223434081139537,0.11805858520284884
294,5,1.0231681021217236,0.5437269229216058,1.991794711972037,1.829838218709205,0.45745955467730126
295,5,0.4499168342693457,0.25250475030044844,0.8568332979592425,0.5485888147609822,0.13714720369024555
296,5,1.3539760494996538,0.894647181639172,2.9952976988383777,2.1787198563078722,0.5446799640769681
297,5,2.2089613937832313,1.1540339269631203,3.932811269086795,3.731826293092543,0.9329565732731357
298,5,1.4637598866795505,1.0216272985687163,3.106770459837299,3.106770459837295,0.7766926149593237
299,5,2.085197043185645,1.3067054799759037,4.487808516133894,4.4878085161338905,1.1219521290334726
3,5,0.4224703886533419,0.19437469888985348,0.7288671767430858,0.7288671767430857,0.1822167941857714
30,5,0.6905721628112385,0.19605281703777486,1.0624033885937803,0.7283688332520657,0.18209220831301642
300,5,1.1248671086802928,0.8808271839737876,2.4503973684512954,1.992939488440589,0.4982348721101473
